y,z
8.361472966820112873e+00,2.053599152890520685e+01
8.720843571639969483e+00,2.062152112159127171e+01
9.089448362247296131e+00,2.074782990410395200e+01
9.465008252208631845e+00,2.091750009855032388e+01
9.844721364465033986e+00,2.113308608183834281e+01
1.022520108924537929e+01,2.139703588889139496e+01
1.060241961004887123e+01,2.171159240727305928e+01
1.097166191416434344e+01,2.207867230420547600e+01
1.132749663340945645e+01,2.249972159256214965e+01
1.166377140173934102e+01,2.297554813353115932e+01
1.197364160486877260e+01,2.350613340002965757e+01
1.224964219393133824e+01,2.409042856210384898e+01
1.248381232277017183e+01,2.472614340716927472e+01
1.266788156269168475e+01,2.540954065780000803e+01
1.279352393630006901e+01,2.613525260811133322e+01
1.285268162217281329e+01,2.689614115566538288e+01
1.283795369464816005e+01,2.768322550433608242e+01
1.274303675124296475e+01,2.848570308354695868e+01
1.256319426415851126e+01,2.929108748952301866e+01
1.229572105994545517e+01,3.008548151771523038e+01
1.194036016587194204e+01,3.085399302863074666e+01
1.149962350469824557e+01,3.158128662143380083e+01
1.097896782179061326e+01,3.225224608104250734e+01
1.038678459208406579e+01,3.285270369579759375e+01
9.734178167782426172e+00,3.337017618857551327e+01
9.034529086523761521e+00,3.379453694962368360e+01
8.302866327682430381e+00,3.411855377330574868e+01
7.555098828565192548e+00,3.433823208749797118e+01
6.807177508472961769e+00,3.445292505033994956e+01
6.074269807922917153e+00,3.446520061463643003e+01
5.370026747773008147e+00,3.438048647568256655e+01
4.706008019910734141e+00,3.420654078564547262e+01
4.091306761717974361e+00,3.395281460728674716e+01
3.532387524582449867e+00,3.362977849782363649e+01
3.033124109078230823e+00,3.324828039196860630e+01
2.595003013862627661e+00,3.281898764182873407e+01
2.217445856625302802e+00,3.235194673406345345e+01
1.898200645672224907e+00,3.185627415316787392e+01
1.633755736310491979e+00,3.133997458192411756e+01
1.419739177224135451e+00,3.080987019831470164e+01
1.251277219759250325e+00,3.027161783526263861e+01
1.123296746932761270e+00,2.972978865210713550e+01
1.030765756655333876e+00,2.918798649893361841e+01
9.688730721187972517e-01,2.864898492016670772e+01
9.331530527872696767e-01,2.811486747230785710e+01
9.195635491762013114e-01,2.758716077329945904e+01
9.245261801352341324e-01,2.706695386762585187e+01
9.449377374202003743e-01,2.655500080315468026e+01
9.781605963573780649e-01,2.605180572054675281e+01
1.021998782994457677e+00,2.555769134020513889e+01
1.074665055836641292e+00,2.507285264831088156e+01
1.134743148137145718e+00,2.459739800215726291e+01
1.201148258043815309e+00,2.413137995212012754e+01
1.273087994362139153e+00,2.367481794212314483e+01
1.350025282211736011e+00,2.322771480011327583e+01
1.431644187334079943e+00,2.279006863358549495e+01
1.517819206125192055e+00,2.236188144724729554e+01
1.608588265777662230e+00,2.194316552673800302e+01
1.704129462431015041e+00,2.153394839701197938e+01
1.804741415343573907e+00,2.113427697088993540e+01
1.910827015595885303e+00,2.074422135131592171e+01
2.022880285615738849e+00,2.036387863600796777e+01
2.141476030433618227e+00,1.999337699013118552e+01
2.267261944749049629e+00,1.963288019576934929e+01
2.400952835026069820e+00,1.928259285108779508e+01
2.543326617658598909e+00,1.894276637257380003e+01
2.695221758451194383e+00,1.861370594675167212e+01
2.857535821654936470e+00,1.829577858013739089e+01
3.031224795478089984e+00,1.798942240534143266e+01
3.217302852555579573e+00,1.769515741498841876e+01
3.416842185654596520e+00,1.741359781156835851e+01
3.630972528272085942e+00,1.714546617855538102e+01
3.860879924001680230e+00,1.689160969399627277e+01
4.107804244691173778e+00,1.665301861966699803e+01
4.373034872332031142e+00,1.643084730340211053e+01
4.657903849965156162e+00,1.622643792472179314e+01
4.963775669187377559e+00,1.604134718817938676e+01
5.292032692754629508e+00,1.587737611650107539e+01
5.644055007495268228e+00,1.573660300530455558e+01
6.021193263711539956e+00,1.562141945804937571e+01
6.424732783259362812e+00,1.553456920448069312e+01
6.855846914400503422e+00,1.547918909340185323e+01
7.315537288670193483e+00,1.545885121023554731e+01
7.804558314756620874e+00,1.547760446406523727e+01
8.323322962914238232e+00,1.554001317411329097e+01
8.871786708060103166e+00,1.565118911407489222e+01
9.449306496946258349e+00,1.581681209666950849e+01
1.005447190985742445e+01,1.604313246096589296e+01
1.068490647417240424e+01,1.633694674513033362e+01
1.133703858754056881e+01,1.670553541669092468e+01
1.200584401550274194e+01,1.715654890068243432e+01
1.268456578893637499e+01,1.769782553046617579e+01
1.336442291166851604e+01,1.833712287351386649e+01
1.403432692728155828e+01,1.908174284277478350e+01
1.468063525403119662e+01,1.993803210963696770e+01
1.528698209051821522e+01,2.091074396756885534e+01
1.583424080367695019e+01,2.200225765667849132e+01
1.630068423904221930e+01,2.321166807013359801e+01
1.666241821630211106e+01,2.453378422119979163e+01
1.689416392307484571e+01,2.595810925162656346e+01
1.697045096040714895e+01,2.746791627750561560e+01
1.686724792659173033e+01,2.903957760723718806e+01
1.656399667295066180e+01,3.064233977656523678e+01
1.604592943604890110e+01,3.223874864995422485e+01
1.530644322102241617e+01,3.378590008681187840e+01
1.434920306662992218e+01,3.523760735108815823e+01
1.318957682139268961e+01,3.654743204977447846e+01
1.185500618456284627e+01,3.767233584239810540e+01
1.038402209506871365e+01,3.857651495898182503e+01
8.823822466397121644e+00,3.923483828614178037e+01
7.226613451691388690e+00,3.963528455667710659e+01
5.645199745460313778e+00,3.977990240835956826e+01
4.128504318087134806e+00,3.968408654455381424e+01
2.717730835869407446e+00,3.937430562290224856e+01
1.443733462328246508e+00,3.888472968186638212e+01
3.258756735678876026e-01,3.825339104553951586e+01
-6.276638895586065248e-01,3.751852527158917638e+01
-1.418445432507566828e+00,3.671559571689854096e+01
-2.055631043896696930e+00,3.587527465245817382e+01
-2.553615020502856048e+00,3.502241800549994366e+01
-2.929789615925178836e+00,3.417589252592368609e+01
-3.202678322188529769e+00,3.334901998357189967e+01
-3.390534969970418810e+00,3.255038632778120444e+01
-3.510404624014635822e+00,3.178479942263629354e+01
-3.577580680703614124e+00,3.105423855333421557e+01
-3.605366999165892761e+00,3.035870032114553752e+01
-3.605053364516341396e+00,2.969689625306694580e+01
-3.586025784650315629e+00,2.906679309003978062e+01
-3.555951367158454612e+00,2.846600812148029291e+01
-3.520995426498664926e+00,2.789208229623594093e+01
-3.486043424978379157e+00,2.734265678967173585e+01
-3.454911599762406471e+00,2.681557733192411419e+01
-3.430537930235057598e+00,2.630894713890243253e+01
-3.415150132350456946e+00,2.582114516357162159e+01
-3.410410376175257774e+00,2.535082240596227621e+01
-3.417538060744723882e+00,2.489688556982130052e+01
-3.437412747101589616e+00,2.445847455819459526e+01
-3.470659599109485072e+00,2.403493814538967399e+01
-3.517719644995388695e+00,2.362581056873900920e+01
-3.578906994563467059e+00,2.323079064826239559e+01
-3.654454911124220384e+00,2.284972426464148043e+01
-3.744552388174953617e+00,2.248259051656802043e+01
-3.849372640226897957e+00,2.212949156362883940e+01
-3.969094693253548911e+00,2.179064598197058089e+01
-4.103919054578072156e+00,2.146638537226282750e+01
-4.254078253039729418e+00,2.115715392952855112e+01
-4.419842865260145359e+00,2.086351068780033913e+01
-4.601523479904042979e+00,2.058613417166665727e+01
-4.799468896421664965e+00,2.032582920892043532e+01
-5.014060705762990899e+00,2.008353567444306620e+01
-5.245704256409781330e+00,1.986033893804155426e+01
-5.494815868873288878e+00,1.965748177227277438e+01
-5.761806025469600634e+00,1.947637743482225403e+01
-6.047058130736224335e+00,1.931862356809588732e+01
-6.350902313851984005e+00,1.918601645014681623e+01
-6.673583632549568101e+00,1.908056497899704240e+01
-7.015223945842779862e+00,1.900450356924774198e+01
-7.375776661865850237e+00,1.896030287768151368e+01
-7.754973553690291510e+00,1.895067694581368301e+01
-8.152262892900592917e+00,1.897858494620745162e+01
-8.566738308351968811e+00,1.904722524374316706e+01
-8.997058075027167590e+00,1.916001893767266040e+01
-9.441355023674429248e+00,1.932057945113150055e+01
-9.897137993012178114e+00,1.953266411480744935e+01
-1.036118678569283702e+01,1.980010310813758068e+01
-1.082944399966965854e+01,2.012670066545569725e+01
-1.129690893952180630e+01,2.051610325920541911e+01
-1.175754108984461510e+01,2.097162972148287352e+01
-1.220418332157571761e+01,2.149605919662986508e+01
-1.262851797747056182e+01,2.209137471722715773e+01
-1.302107198561344070e+01,2.275846337485740634e+01
-1.337128974016269112e+01,2.349677880403559271e+01
-1.366769400974994220e+01,2.430397819684786143e+01
-1.389815470484384186e+01,2.517555427579150873e+01
-1.405028190052418857e+01,2.610449215103984599e+01
-1.411195198310949550e+01,2.708099080584691976e+01
-1.407196331242477072e+01,2.809229744165724085e+01
-1.392080013464074106e+01,2.912270773162517656e+01
-1.365146151360466753e+01,3.015378334709100017e+01
-1.326028818749229998e+01,3.116482713032178253e+01
-1.274769867167547233e+01,3.213363406319094651e+01
-1.211873225292668721e+01,3.303750277113734057e+01
-1.138329685842315619e+01,3.385445074573510738e+01
-1.055603898278978292e+01,3.456453327873195747e+01
-9.655792385828098290e+00,3.515113065567327055e+01
-8.704618433141547484e+00,3.560205073236649298e+01
-7.726514371823864913e+00,3.591030267472184789e+01
-6.745922998194298081e+00,3.607443493176504035e+01
-5.786213976862351061e+00,3.609839138668753833e+01
-4.868313364693701573e+00,3.599091184335811278e+01
-4.009631247120847064e+00,3.576457031554918586e+01
-3.223384290971736732e+00,3.543459178739695403e+01
-2.518343800596715809e+00,3.501760586373115558e+01
-1.898976235946937319e+00,3.453048314987458411e+01
-1.365895184808717966e+00,3.398936428535146348e+01
-9.165184711084689573e-01,3.340894393818665975e+01
-5.458215320111848845e-01,3.280202480523909259e+01
-2.470932127986705806e-01,3.217931881778261527e+01
-1.262503364382761006e-02,3.154944877837747441e+01
1.657076643082388279e-01,3.091909366528750169e+01
2.959899451590685127e-01,3.029322201423990180e+01
3.859357135991590138e-01,2.967536608626945238e+01
4.426674001925464119e-01,2.906790107022813885e+01
4.725879829168251334e-01,2.847230539024019436e+01
4.813248524773795500e-01,2.788938847793034626e+01
4.737262608900254524e-01,2.731948031789513820e+01
4.538938097500805346e-01,2.676258258457443517e+01
4.252376770880794687e-01,2.621848456852367448e+01
3.905444487784871521e-01,2.568684881772525941e+01
3.520501967260206699e-01,2.516727198667912546e+01
3.115137128883474493e-01,2.465932621693213989e+01
2.702865653135980706e-01,2.416258579459249844e+01
2.293779494958641807e-01,2.367664307365546250e+01
1.895132472099008980e-01,2.320111686734007250e+01
1.511858575886635414e-01,2.273565577952474470e+01
1.147023034121862073e-01,2.227993831741562047e+01
8.022089759517542218e-02,2.183367110888955054e+01
4.778442551086074797e-02,2.139658614055096919e+01
1.734739141388029482e-02,2.096843762341116246e+01
-1.120158392029931699e-02,2.054899886645413076e+01
-3.802162473344489202e-02,2.013805937787110167e+01
-6.330515286704359312e-02,1.973542230435943523e+01
-8.726659986713729278e-02,1.934090224763058785e+01
-1.101337925624365777e-01,1.895432345355708392e+01
-1.321415759423024139e-01,1.857551834488602793e+01
-1.535272882890252322e-01,1.820432635684487366e+01
-1.745277537053810391e-01,1.784059303163330767e+01
-1.953775049403881081e-01,1.748416932944618551e+01
-2.163079938031371718e-01,1.713491111805507927e+01
-2.375475869177862687e-01,1.679267880861127438e+01
-2.593221808648982774e-01,1.645733711130026578e+01
-2.818563028505524093e-01,1.612875489024714071e+01
-3.053745910804697705e-01,1.580680510237858627e+01
-3.301035732371572218e-01,1.549136480969795571e+01
-3.562736821793431319e-01,1.518231525863897424e+01
-3.841214655591286276e-01,1.487954202390888270e+01
-4.138919608523954352e-01,1.458293521762440648e+01
-4.458412196877933331e-01,1.429238976771184433e+01
-4.802389756882154970e-01,1.400780577262095861e+01
-5.173714586294473339e-01,1.372908894252885581e+01
-5.575443648650895145e-01,1.345615114052489147e+01
-6.010859999204352100e-01,1.318891104091544264e+01
-6.483506141377735066e-01,1.292729492592062535e+01
-6.997219564383201362e-01,1.267123764681948472e+01
-7.556170747862629433e-01,1.242068378121992289e+01
-8.164903948884225660e-01,1.217558902479448690e+01
-8.828381110808619647e-01,1.193592186377534681e+01
-9.552029252299440998e-01,1.170166558402472212e+01
-1.034179170736449827e+00,1.147282068392402010e+01
-1.120418359230152205e+00,1.124940777204963105e+01
-1.214635187040580044e+00,1.103147104709042914e+01
-1.317614036675255784e+00,1.081908247725900729e+01
-1.430216004831082133e+00,1.061234682019801490e+01
-1.553386482220675768e+00,1.041140765283320313e+01
-1.688163300780557430e+00,1.021645461464022020e+01
-1.835685449388732016e+00,1.002773210835821871e+01
-1.997202338382473519e+00,9.845549750403492340e+00
-2.174083563712269740e+00,9.670294920316074183e+00
-2.367829080559639809e+00,9.502447825780530266e+00
-2.580079639821299065e+00,9.342599578357164702e+00
-2.812627263955833623e+00,9.191473866160823292e+00
-3.067425434695154607e+00,9.049952914100268586e+00
-3.346598525469827834e+00,8.919108540025144194e+00
-3.652449825037028308e+00,8.800239245100142327e+00
-3.987467251609863705e+00,8.694914415830821142e+00
-4.354325530903088826e+00,8.605026857143927899e+00
-4.755883184643048267e+00,8.532855009658145917e+00
-5.195172120931514037e+00,8.481136311326297417e+00
-5.675376901785876171e+00,8.453153214721135456e+00
-6.199799848647134404e+00,8.452833321404050082e+00
-6.771806992821557181e+00,8.484864876718848592e+00
-7.394748444556093148e+00,8.554828383422256266e+00
-8.071845010135776377e+00,8.669344199651851213e+00
-8.806030822143133818e+00,8.836234488341291993e+00
-9.599739401702937158e+00,9.064695512159016033e+00
-1.045461806661595894e+01,9.365472665251960649e+00
-1.137115320482407910e+01,9.751025351781359873e+00
-1.234818715173352643e+01,1.023566132889279245e+01
-1.338230710285259839e+01,1.083560985853055669e+01
-1.446708903634501731e+01,1.156898946614668056e+01
-1.559218708681613741e+01,1.245560910143559497e+01
-1.674227413055588087e+01,1.351652157502055651e+01
-1.789586633067769128e+01,1.477322723464261323e+01
-1.902410746518245332e+01,1.624640824424511720e+01
-2.008965210024404513e+01,1.795406746126678499e+01
-2.104587175859060721e+01,1.990896357436834307e+01
-2.183671077279839068e+01,2.211529410198900081e+01
-2.239762247976708665e+01,2.456470216161827480e+01
-2.265808747757432329e+01,2.723189164092460857e+01
-2.254619627932811810e+01,3.007043365880982577e+01
-2.199559115442066570e+01,3.300970426348188624e+01
-2.095462898319039624e+01,3.595421757679302033e+01
-1.939691876017128536e+01,3.878674276519214459e+01
-1.733149246283127454e+01,4.137629642292090892e+01
-1.481005763954532384e+01,4.359119876000793425e+01
-1.192850016992070117e+01,4.531588161966233486e+01
-8.820519711237574612e+00,4.646840540519563945e+01
-5.643156721118403496e+00,4.701442061289624519e+01
-2.556568694696076616e+00,4.697343111365595547e+01
2.973289372338294712e-01,4.641506514305599040e+01
2.812022715087146185e+00,4.544611368405414709e+01
4.925389999361767579e+00,4.419201932017237056e+01
6.619397942997399475e+00,4.277790261176728848e+01
7.912330981903417992e+00,4.131355704578275123e+01
8.847085685283296641e+00,3.988473180244969996e+01
9.479139678938183877e+00,3.855067293060837841e+01
9.866687041150623116e+00,3.734630735320578054e+01
1.006397677088753184e+01,3.628694646148009895e+01
1.011774245027793917e+01,3.537369180011336312e+01
1.006600677684275702e+01,3.459837692638491546e+01
9.938404860504480354e+00,3.394750992414218160e+01
9.757297273933483339e+00,3.340512134847253378e+01
9.539162399864757447e+00,3.295465664604999745e+01
9.295963910780765005e+00,3.258013493564887142e+01
9.036342869881355711e+00,3.226679265898508930e+01
8.766581904127658476e+00,3.200139034943011040e+01
8.491343336097257222e+00,3.177231266812212951e+01
8.214208745721844451e+00,3.156954948858452781e+01
7.938056108154217583e+00,3.138461348215897573e+01
7.665310533168730345e+00,3.121042715575408621e+01
7.398100597525490763e+00,3.104119771905990532e+01
7.138346962648557614e+00,3.087228933342582238e+01
6.887804686736291870e+00,3.070009733988979761e+01
6.648075897606890550e+00,3.052192654847281972e+01
6.420605437949270744e+00,3.033587458400034720e+01
6.206668713154531503e+00,3.014072095079151126e+01
6.007358194602513635e+00,2.993582247417627684e+01
5.823572783281135479e+00,2.972101585210785402e+01
5.656012454799928868e+00,2.949652807699975909e+01
5.505179232684901613e+00,2.926289541737461519e+01
5.371384524033989472e+00,2.902089148057882184e+01
5.254762153653405932e+00,2.877146463756703554e+01
5.155286002268122836e+00,2.851568481488537188e+01
5.072790942530201797e+00,2.825469938357995403e+01
5.006995724447942386e+00,2.798969762938377315e+01
4.957526542663642566e+00,2.772188309323595234e+01
4.923940179146159224e+00,2.745245293603876391e+01
4.905745819882806558e+00,2.718258340786201188e+01
4.902424863805215693e+00,2.691342048418996313e+01
4.913448254705997442e+00,2.664607476060938751e+01
4.938291057611571055e+00,2.638161976082846039e+01
4.976444161446392123e+00,2.612109289910862486e+01
5.027423116302689898e+00,2.586549843612291255e+01
5.090774206375439093e+00,2.561581186775086749e+01
5.166077921316856170e+00,2.537298528231558947e+01
5.252950023601060003e+00,2.513795330829265140e+01
5.351040422374173211e+00,2.491163934847227779e+01
5.460030060242258010e+00,2.469496185636152319e+01
5.579626003326186634e+00,2.448884045585002767e+01
5.709554901050678311e+00,2.429420173620651369e+01
5.849554954370370652e+00,2.411198457219540714e+01
5.999366502790268285e+00,2.394314482464306337e+01
6.158721314487251242e+00,2.378865927139257508e+01
6.327330642616711742e+00,2.364952860354517128e+01
6.504872096798968606e+00,2.352677929848587368e+01
6.690975374011286725e+00,2.342146415077116828e+01
6.885206899826176397e+00,2.333466120599542748e+01
7.087053451336796428e+00,2.326747080299890058e+01
7.295904869455997144e+00,2.322101038842157905e+01
7.511036022848277760e+00,2.319640672747207333e+01
7.731588260743210483e+00,2.319478509955682100e+01
7.956550689175115210e+00,2.321725504187713440e+01
8.184741726063634815e+00,2.326489219431745070e+01
8.414791535175858428e+00,2.333871581243327142e+01
8.645126105877727340e+00,2.343966156111086363e+01
8.873953930710829496e+00,2.356854928988886400e+01
9.099256428874788583e+00,2.372604563335331918e+01
9.318783458965302913e+00,2.391262148800245768e+01
9.530055441833670926e+00,2.412850470105588485e+01
9.730373751188045262e+00,2.437362867453735760e+01
9.916841096245871512e+00,2.464757804198097446e+01
1.008639358230576200e+01,2.494953310935887458e+01
1.023584595245206330e+01,2.527821534859603858e+01
1.036195114699671649e+01,2.563183685839331005e+01
1.046147473161197361e+01,2.600805731205928240e+01
1.053128391733414482e+01,2.640395242542608401e+01
1.056844982374765607e+01,2.681599831170300163e+01
1.057036034974637673e+01,2.724007614402337296e+01
1.053483958349280769e+01,2.767150121832236920e+01
1.046026821968713527e+01,2.810507971078631329e+01
1.034569811872030343e+01,2.853519510129147818e+01
1.019095313546130654e+01,2.895592438926806977e+01
9.996707877406606713e+00,2.936118194010417426e+01
9.764536318282035054e+00,2.974488623621665084e+01
9.496923333080710350e+00,3.010114222208050094e+01
9.197234275252405666e+00,3.042442964820656570e+01
8.869640596567125002e+00,3.070978618224975421e+01
8.519002979940964337e+00,3.095297338099435080e+01
8.150717148316520166e+00,3.115061412302693356e+01
7.770530974677091862e+00,3.130029185262608848e+01
7.384344280211575295e+00,3.140060485709084404e+01
6.998004369967032012e+00,3.145117248294539536e+01
6.617110667322044115e+00,3.145259423842583146e+01
6.246840721589511425e+00,3.140636661069398627e+01
5.891807542666942510e+00,3.131476565349275987e+01
5.555955010247099146e+00,3.118070559718004375e+01
5.242494472205234679e+00,3.100758469886800839e+01
4.953882070645880376e+00,3.079912928640844072e+01
4.691833236341832247e+00,3.055924563662638249e+01
4.457368469803883571e+00,3.029188727208615717e+01
4.250883122341125642e+00,3.000094282409883206e+01
4.072233395626184915e+00,2.969014714178025827e+01
3.920831067250692303e+00,2.936301611073274032e+01
3.795740323364799718e+00,2.902280386786404875e+01
3.695771312889799987e+00,2.867247984760800961e+01
3.619566419612706643e+00,2.831472236844860291e+01
3.565676606703279461e+00,2.795192520289661786e+01
3.532626401990507592e+00,2.758621366857791202e+01
3.518967092185851797e+00,2.721946712090467102e+01
3.523318454399251731e+00,2.685334521362047866e+01
3.544399880471795772e+00,2.648931583484781527e+01
3.581052071171117124e+00,2.612868315817385323e+01
3.632250630791347135e+00,2.577261472831406763e+01
3.697112918298494311e+00,2.542216690595705941e+01
3.774899446349672338e+00,2.507830831850099784e+01
3.865010996299740320e+00,2.474194120491710081e+01
3.966982461142381844e+00,2.441392071256926144e+01
4.080474258187715364e+00,2.409507231314272602e+01
4.205261982395289699e+00,2.378620756621705468e+01
4.341224808203167917e+00,2.348813848394475912e+01
4.488332997352943998e+00,2.320169074856761782e+01
4.646634734924607990e+00,2.292771601387756419e+01
4.816242396113468160e+00,2.266710348789515095e+01
4.997318241668581074e+00,2.242079095076548612e+01
5.190059449285916671e+00,2.218977531126108715e+01
5.394682310399402603e+00,2.197512274804693178e+01
5.611405355735437972e+00,2.177797841760350295e+01
5.840431118174254088e+00,2.159957563815444459e+01
6.081926198116224036e+00,2.144124437621500334e+01
6.335999265887649834e+00,2.130441876717623018e+01
6.602676620177546418e+00,2.119064329123143864e+01
6.881874925009443089e+00,2.110157709865391951e+01
7.173370776018423101e+00,2.103899583221467040e+01
7.476766807536868065e+00,2.100479012872917650e+01
7.791454155115854263e+00,2.100095979747836239e+01
8.116571245824319547e+00,2.102960247443545683e+01
8.450959115291089674e+00,2.109289534568212332e+01
8.793113761868672995e+00,2.119306833441492088e+01
9.141136460817829601e+00,2.133236697405447657e+01
9.492683489808637631e+00,2.151300307482822660e+01
9.844917371419683150e+00,2.173709127337571090e+01
1.019446251960650329e+01,2.200656968717678552e+01
1.053736907083790619e+01,2.232310324291798764e+01
1.086908964908924347e+01,2.268796888540797596e+01
1.118447478716934107e+01,2.310192288104973102e+01
1.147779359341463312e+01,2.356505188111721694e+01
1.174278685207285022e+01,2.407661135672083574e+01
1.197275986578166496e+01,2.463485746488638028e+01
1.216072173325118477e+01,2.523688128289792587e+01
1.229957612631008601e+01,2.587845747523125084e+01
1.238236572986941475e+01,2.655392251229795164e+01
1.240256816402645157e+01,2.725610006265708662e+01
1.235443542012773044e+01,2.797629250257699596e+01
1.223336188241095179e+01,2.870435690923035565e+01
1.203625849798625502e+01,2.942888072874116645e+01
1.176190361536612272e+01,3.013746603603599894e+01
1.141123578992615073e+01,3.081712183944385330e+01
1.098755197287786700e+01,3.145475176008711671e+01
1.049657733579616448e+01,3.203771091850637731e+01
9.946381368181491212e+00,3.255439299524771712e+01
9.347128705111199309e+00,3.299479866801978289e+01
8.710671065520996237e+00,3.335103240471113395e+01
8.050006181568818420e+00,3.361767767501657289e+01
7.378647337197540956e+00,3.379201151213672460e+01
6.709959680307296281e+00,3.387403683938894972e+01
6.056524185910357794e+00,3.386633232967380991e+01
5.429585928209907486e+00,3.377374102978730264e+01
4.838630969911584145e+00,3.360293669531684912e+01
4.291118211760547752e+00,3.336191775763024481e+01
3.792372507242395940e+00,3.305948168200507808e+01
3.345626868094117246e+00,3.270472758558883442e+01
2.952187511778029627e+00,3.230662428270956354e+01
2.611687351897189036e+00,3.187366716329234606e+01
2.322391404113922864e+00,3.141363329289950457e+01
2.081520438740072976e+00,3.093343207988245425e+01
1.885565391226946774e+00,3.043904010574340191e+01
1.730572763113674695e+00,2.993550364398001307e+01
1.612389001315135628e+00,2.942699065177734141e+01
1.526858598526130706e+00,2.891687482678967669e+01
1.469975878504146793e+00,2.840783675534188646e+01
1.437993998040967059e+00,2.790197038926993400e+01
1.427496771976622503e+00,2.740088641837580496e+01
1.435439811659499743e+00,2.690580712241879269e+01
1.459167502050987553e+00,2.641764976427221612e+01
1.496411840569592533e+00,2.593709745475426942e+01
1.545278372426889701e+00,2.546465771274353429e+01
1.604223563502137351e+00,2.500070974993989736e+01
1.672027070356923772e+00,2.454554193678053053e+01
1.747761565216235935e+00,2.409938106112901934e+01
1.830762083047312583e+00,2.366241496664329702e+01
1.920596286166532662e+00,2.323481002631231007e+01
2.017036583201747391e+00,2.281672472241210414e+01
2.120034680836094143e+00,2.240832040404048797e+01
2.229698873043722607e+00,2.200977010082484142e+01
2.346274167927664855e+00,2.162126609955318557e+01
2.470125202480455862e+00,2.124302684538491803e+01
2.601721788106318822e+00,2.087530361227284459e+01
2.741626853954015175e+00,2.051838729672959261e+01
2.890486502135347191e+00,2.017261562201050751e+01
3.049021851362526458e+00,1.983838099239756048e+01
3.218022317268404819e+00,1.951613920564372506e+01
3.398339953485173925e+00,1.920641921198940238e+01
3.590884453001291554e+00,1.890983409692314154e+01
3.796618380500689671e+00,1.862709345863805765e+01
4.016552169828004004e+00,1.835901734659238471e+01
4.251738373236071844e+00,1.810655192123036983e+01
4.503264587720957834e+00,1.787078698287430001e+01
4.772244405851104432e+00,1.765297549547970135e+01
5.059805641707594503e+00,1.745455519273043876e+01
5.367074965070657733e+00,1.727717229277694955e+01
5.695157937912372681e+00,1.712270725485213063e+01
6.045113287158553561e+00,1.699330237475585648e+01
6.417920069473966649e+00,1.689139082269964121e+01
6.814436194006101566e+00,1.681972645897816676e+01
7.235346579444263959e+00,1.678141339973373647e+01
7.681099051992648086e+00,1.677993382286647872e+01
8.151825971342812949e+00,1.681917187678462611e+01
8.647249547635356137e+00,1.690343075579991705e+01
9.166568948262918681e+00,1.703743901275712957e+01
9.708327678104344827e+00,1.722634097925762120e+01
1.027026046832252959e+01,1.747566476430420934e+01
1.084912017693347508e+01,1.779125974675352140e+01
1.144048716888698891e+01,1.817919386610761379e+01
1.203856650453928445e+01,1.864559953556929273e+01
1.263598221940422128e+01,1.919645595545336647e+01
1.322358317153777563e+01,1.983729545272261063e+01
1.379028138684976668e+01,2.057282285440174974e+01
1.432295132930430093e+01,2.140644064541220715e+01
1.480642645451577799e+01,2.233967972993614737e+01
1.522363659756324594e+01,2.337154697841826589e+01
1.555593429683639606e+01,2.449781710788800382e+01
1.578365736568508737e+01,2.571031783294626294e+01
1.588696554101112213e+01,2.699628239088090709e+01
1.584696737800533839e+01,2.833786931839167167e+01
1.564711714058580760e+01,2.971197014667269087e+01
1.527481015872144177e+01,3.109043348971955112e+01
1.472304326193765789e+01,3.244081945432334635e+01
1.399194465700652223e+01,3.372775308809484329e+01
1.308993127697224779e+01,3.491486628899515665e+01
1.203424107109355390e+01,3.596721007910085888e+01
1.085063066687101774e+01,3.685390151986512564e+01
9.572132717238279298e+00,3.755067128782481944e+01
8.236921435811927594e+00,3.804193308924816819e+01
6.885508007913470507e+00,3.832203120652773265e+01
5.557633843469281132e+00,3.839544330266691929e+01
4.289303492927145633e+00,3.827589954671545769e+01
3.110373760636373053e+00,3.798457908485719514e+01
2.042995953412168220e+00,3.754770528521914486e+01
1.101030217742631212e+00,3.699393927920231562e+01
2.903672247788141592e-01,3.635195327996284220e+01
-3.900484449009977705e-01,3.564846885743380511e+01
-9.467695147960213387e-01,3.490690950109767954e+01
-1.390247496945497208e+00,3.414668346135716348e+01
-1.733307513612206474e+00,3.338301255982896976e+01
-1.989842480083066967e+00,3.262716794551236177e+01
-2.173795832798266492e+00,3.188696126179558021e+01
-2.298440936053745443e+00,3.116735682931152951e+01
-2.375925805667853385e+00,3.047110262350148702e+01
-2.417032407680269834e+00,2.979931307994498013e+01
-2.431095438159221800e+00,2.915196763130653679e+01
-2.426030341337214846e+00,2.852831210575590859e+01
-2.408429492989252907e+00,2.792716537935993060e+01
-2.383695614658308592e+00,2.734714223419685908e+01
-2.356190696402047369e+00,2.678680703109498040e+01
-2.329386179407296975e+00,2.624477328755063610e+01
-2.306005749304911312e+00,2.571976293577405670e+01
-2.288156028736235914e+00,2.521063689537447772e+01
-2.277443075781051984e+00,2.471640624699211131e+01
-2.275074241267634356e+00,2.423623108596000009e+01
-2.281945909505329606e+00,2.376941223501846778e+01
-2.298718172109202040e+00,2.331537945494856245e+01
-2.325877727210360124e+00,2.287367860061000968e+01
-2.363790367697129913e+00,2.244395928491973535e+01
-2.412744394293451222e+00,2.202596398117109189e+01
-2.472986207083247123e+00,2.161951906109137056e+01
