x,z
7.862279581611441692e+00,2.207867230420547600e+01
8.173217814866731601e+00,2.249972159256214965e+01
8.488645696721004441e+00,2.297554813353115932e+01
8.806158267222837566e+00,2.350613340002965757e+01
9.122906600987430892e+00,2.409042856210384898e+01
9.435580160281821449e+00,2.472614340716927472e+01
9.740403376530656132e+00,2.540954065780000803e+01
1.003315119514675935e+01,2.613525260811133322e+01
1.030918846926208943e+01,2.689614115566538288e+01
1.056353778455316217e+01,2.768322550433608242e+01
1.079097937556266196e+01,2.848570308354695868e+01
1.098618511313069135e+01,2.929108748952301866e+01
1.114388602823347263e+01,3.008548151771523038e+01
1.125906953140467159e+01,3.085399302863074666e+01
1.132719859485139935e+01,3.158128662143380083e+01
1.134444108583608468e+01,3.225224608104250734e+01
1.130789375943153807e+01,3.285270369579759375e+01
1.121578284269679138e+01,3.337017618857551327e+01
1.106762237520535486e+01,3.379453694962368360e+01
1.086431304633719463e+01,3.411855377330574868e+01
1.060816837447171856e+01,3.433823208749797118e+01
1.030286141988106507e+01,3.445292505033994956e+01
9.953293028740255011e+00,3.446520061463643003e+01
9.565390706658520870e+00,3.438048647568256655e+01
9.145854310769969686e+00,3.420654078564547262e+01
8.701869681684046398e+00,3.395281460728674716e+01
8.240813389687438928e+00,3.362977849782363649e+01
7.769970803176939889e+00,3.324828039196860630e+01
7.296286133767068804e+00,3.281898764182873407e+01
6.826157821776624779e+00,3.235194673406345345e+01
6.365286625261492581e+00,3.185627415316787392e+01
5.918578027302565658e+00,3.133997458192411756e+01
5.490095798203358690e+00,3.080987019831470164e+01
5.083060136105435944e+00,3.027161783526263861e+01
4.699881844470817249e+00,2.972978865210713550e+01
4.342223334717012051e+00,2.918798649893361841e+01
4.011077576910844655e+00,2.864898492016670772e+01
3.706857126431639671e+00,2.811486747230785710e+01
3.429486719067202483e+00,2.758716077329945904e+01
3.178494402078102521e+00,2.706695386762585187e+01
2.953097579883815715e+00,2.655500080315468026e+01
2.752281595637454004e+00,2.605180572054675281e+01
2.574869495709446454e+00,2.555769134020513889e+01
2.419582424437947576e+00,2.507285264831088156e+01
2.285090687577816748e+00,2.459739800215726291e+01
2.170055933633749490e+00,2.413137995212012754e+01
2.073165166074756094e+00,2.367481794212314483e+01
1.993157448903494444e+00,2.322771480011327583e+01
1.928844232234318667e+00,2.279006863358549495e+01
1.879124227744294773e+00,2.236188144724729554e+01
1.842993725582384501e+00,2.194316552673800302e+01
1.819553179601912207e+00,2.153394839701197938e+01
1.808010807884822491e+00,2.113427697088993540e+01
1.807683868630697521e+00,2.074422135131592171e+01
1.817998183327216299e+00,2.036387863600796777e+01
1.838486393556068466e+00,1.999337699013118552e+01
1.868785357243823331e+00,1.963288019576934929e+01
1.908633015994345872e+00,1.928259285108779508e+01
1.957864997897518222e+00,1.894276637257380003e+01
2.016411159873626069e+00,1.861370594675167212e+01
2.084292219731382900e+00,1.829577858013739089e+01
2.161616579923738346e+00,1.798942240534143266e+01
2.248577401479173510e+00,1.769515741498841876e+01
2.345449946586814161e+00,1.741359781156835851e+01
2.452589170493592263e+00,1.714546617855538102e+01
2.570427506271441676e+00,1.689160969399627277e+01
2.699472748044465575e+00,1.665301861966699803e+01
2.840305897709136218e+00,1.643084730340211053e+01
2.993578795171425888e+00,1.622643792472179314e+01
3.160011300650798827e+00,1.604134718817938676e+01
3.340387737504456833e+00,1.587737611650107539e+01
3.535552233029473967e+00,1.573660300530455558e+01
3.746402510476053216e+00,1.562141945804937571e+01
3.973881585799601712e+00,1.553456920448069312e+01
4.218966705545577511e+00,1.547918909340185323e+01
4.482654726431070102e+00,1.545885121023554731e+01
4.765942982654982174e+00,1.547760446406523727e+01
5.069804515865145689e+00,1.554001317411329097e+01
5.395156360570054765e+00,1.565118911407489222e+01
5.742819395319060050e+00,1.581681209666950849e+01
6.113468105481779880e+00,1.604313246096589296e+01
6.507568485919344781e+00,1.633694674513033362e+01
6.925302284744650372e+00,1.670553541669092468e+01
7.366475915024242482e+00,1.715654890068243432e+01
7.830412725072092073e+00,1.769782553046617579e+01
8.315828031458520897e+00,1.833712287351386649e+01
8.820687519479520233e+00,1.908174284277478350e+01
9.342051460259723328e+00,1.993803210963696770e+01
9.875909839636870302e+00,2.091074396756885534e+01
1.041701706472500533e+01,2.200225765667849132e+01
1.095873943862019928e+01,2.321166807013359801e+01
1.149293391866240199e+01,2.453378422119979163e+01
1.200988234842637326e+01,2.595810925162656346e+01
1.249831050589122050e+01,2.746791627750561560e+01
1.294552455134281388e+01,2.903957760723718806e+01
1.333769688886770588e+01,3.064233977656523678e+01
1.366032686727600165e+01,3.223874864995422485e+01
1.389888712415329231e+01,3.378590008681187840e+01
1.403964273384020522e+01,3.523760735108815823e+01
1.407059876711917745e+01,3.654743204977447846e+01
1.398249657254652867e+01,3.767233584239810540e+01
1.376974753374816096e+01,3.857651495898182503e+01
1.343117498988021552e+01,3.923483828614178037e+01
1.297043973753190649e+01,3.963528455667710659e+01
1.239605710894785418e+01,3.977990240835956826e+01
1.172097137259910049e+01,3.968408654455381424e+01
1.096172466714790339e+01,3.937430562290224856e+01
1.013732528402005428e+01,3.888472968186638212e+01
9.267966101850873883e+00,3.825339104553951586e+01
8.373757059022574722e+00,3.751852527158917638e+01
7.473614964164456254e+00,3.671559571689854096e+01
6.584408924497253679e+00,3.587527465245817382e+01
5.720404927657858352e+00,3.502241800549994366e+01
4.893002932841787000e+00,3.417589252592368609e+01
4.110723677965090417e+00,3.334901998357189967e+01
3.379383477949728487e+00,3.255038632778120444e+01
2.702391633157713802e+00,3.178479942263629354e+01
2.081112007440478529e+00,3.105423855333421557e+01
1.515242738626069174e+00,3.035870032114553752e+01
1.003181764846873048e+00,2.969689625306694580e+01
5.423582519105516475e-01,2.906679309003978062e+01
1.295198482544649421e-01,2.846600812148029291e+01
-2.390272732868270467e-01,2.789208229623594093e+01
-5.672240886080108790e-01,2.734265678967173585e+01
-8.591060222450477291e-01,2.681557733192411419e+01
-1.118686579996783559e+00,2.630894713890243253e+01
-1.349871715020610985e+00,2.582114516357162159e+01
-1.556399556753595537e+00,2.535082240596227621e+01
-1.741800638695761849e+00,2.489688556982130052e+01
-1.909374380900658030e+00,2.445847455819459526e+01
-2.062178217520751033e+00,2.403493814538967399e+01
-2.203026355679624348e+00,2.362581056873900920e+01
-2.334495684611200605e+00,2.323079064826239559e+01
-2.458936815606427295e+00,2.284972426464148043e+01
-2.578488625158206649e+00,2.248259051656802043e+01
-2.695095001459881345e+00,2.212949156362883940e+01
-2.810522765336583184e+00,2.179064598197058089e+01
-2.926379958128279668e+00,2.146638537226282750e+01
-3.044133867773259006e+00,2.115715392952855112e+01
-3.165128306299906047e+00,2.086351068780033913e+01
-3.290599762195929756e+00,2.058613417166665727e+01
-3.421692133966740990e+00,2.032582920892043532e+01
-3.559469810212233298e+00,2.008353567444306620e+01
-3.704928899767308881e+00,1.986033893804155426e+01
-3.859006435431556081e+00,1.965748177227277438e+01
-4.022587378775729583e+00,1.947637743482225403e+01
-4.196509243445116333e+00,1.931862356809588732e+01
-4.381564132174227133e+00,1.918601645014681623e+01
-4.578497950342002909e+00,1.908056497899704240e+01
-4.788006518562759162e+00,1.900450356924774198e+01
-5.010728261290760877e+00,1.896030287768151368e+01
-5.247233101348269813e+00,1.895067694581368301e+01
-5.498007146582471805e+00,1.897858494620745162e+01
-5.763432721214283738e+00,1.904722524374316706e+01
-6.043763279928052512e+00,1.916001893767266040e+01
-6.339092759437964020e+00,1.932057945113150055e+01
-6.649318985861610187e+00,1.953266411480744935e+01
-6.974100886576667158e+00,1.980010310813758068e+01
-7.312809476488284055e+00,2.012670066545569725e+01
-7.664472928806421947e+00,2.051610325920541911e+01
-8.027716529877960028e+00,2.097162972148287352e+01
-8.400698985874624825e+00,2.149605919662986508e+01
-8.781047419444734103e+00,2.209137471722715773e+01
-9.165794475247317052e+00,2.275846337485740634e+01
-9.551322226283929240e+00,2.349677880403559271e+01
-9.933318977671804717e+00,2.430397819684786143e+01
-1.030675648087961882e+01,2.517555427579150873e+01
-1.066589630327604077e+01,2.610449215103984599e+01
-1.100433486300085484e+01,2.708099080584691976e+01
-1.131509657501171873e+01,2.809229744165724085e+01
-1.159078324875302357e+01,2.912270773162517656e+01
-1.182378493734179514e+01,3.015378334709100017e+01
-1.200655259496808291e+01,3.116482713032178253e+01
-1.213192615422050480e+01,3.213363406319094651e+01
-1.219350340596600191e+01,3.303750277113734057e+01
-1.218602629066207044e+01,3.385445074573510738e+01
-1.210575334743817955e+01,3.456453327873195747e+01
-1.195078191097334042e+01,3.515113065567327055e+01
-1.172128295845881674e+01,3.560205073236649298e+01
-1.141961650592708999e+01,3.591030267472184789e+01
-1.105030629251676721e+01,3.607443493176504035e+01
-1.061986796308451986e+01,3.609839138668753833e+01
-1.013650256446230280e+01,3.599091184335811278e+01
-9.609683644485443210e+00,3.576457031554918586e+01
-9.049678404748982885e+00,3.543459178739695403e+01
-8.467048993371257382e+00,3.501760586373115558e+01
-7.872178474093803224e+00,3.453048314987458411e+01
-7.274858250279116589e+00,3.398936428535146348e+01
-6.683961943732076527e+00,3.340894393818665975e+01
-6.107217596469715737e+00,3.280202480523909259e+01
-5.551077990023862263e+00,3.217931881778261527e+01
-5.020679512301343017e+00,3.154944877837747441e+01
-4.519874064435591698e+00,3.091909366528750169e+01
-4.051315891561208637e+00,3.029322201423990180e+01
-3.616585307889180978e+00,2.967536608626945238e+01
-3.216333205740347090e+00,2.906790107022813885e+01
-2.850433145147057701e+00,2.847230539024019436e+01
-2.518131032340669151e+00,2.788938847793034626e+01
-2.218185443858864403e+00,2.731948031789513820e+01
-1.948994273383975351e+00,2.676258258457443517e+01
-1.708705465070569751e+00,2.621848456852367448e+01
-1.495311150854704785e+00,2.568684881772525941e+01
-1.306725590891385513e+00,2.516727198667912546e+01
-1.140848012129644928e+00,2.465932621693213989e+01
-9.956118396278457183e-01,2.416258579459249844e+01
-8.690219991337013727e-01,2.367664307365546250e+01
-7.591820042707447813e-01,2.320111686734007250e+01
-6.643124791226802106e-01,2.273565577952474470e+01
-5.827626454515457688e-01,2.227993831741562047e+01
-5.130161505651725795e-01,2.183367110888955054e+01
-4.536924457491378071e-01,2.139658614055096919e+01
-4.035447586231379336e-01,2.096843762341116246e+01
-3.614555436194361038e-01,2.054899886645413076e+01
-3.264301476495224397e-01,2.013805937787110167e+01
-2.975892953579146738e-01,1.973542230435943523e+01
-2.741608811088275810e-01,1.934090224763058785e+01
-2.554714529846585647e-01,1.895432345355708392e+01
-2.409376869424363632e-01,1.857551834488602793e+01
-2.300580758424229655e-01,1.820432635684487366e+01
-2.224049970870831949e-01,1.784059303163330767e+01
-2.176172727489129877e-01,1.748416932944618551e+01
-2.153932959680605053e-01,1.713491111805507927e+01
-2.154847657515681636e-01,1.679267880861127438e+01
-2.176910478681899630e-01,1.645733711130026578e+01
-2.218541611678608028e-01,1.612875489024714071e+01
-2.278543753361299551e-01,1.580680510237858627e+01
-2.356063969105639255e-01,1.549136480969795571e+01
-2.450561145432232635e-01,1.518231525863897424e+01
-2.561778713068352253e-01,1.487954202390888270e+01
-2.689722307320645545e-01,1.458293521762440648e+01
-2.834642037440976425e-01,1.429238976771184433e+01
-2.997019053384671894e-01,1.400780577262095861e+01
-3.177556123734420201e-01,1.372908894252885581e+01
-3.377171969990425682e-01,1.345615114052489147e+01
-3.596999137856472517e-01,1.318891104091544264e+01
-3.838385223991260253e-01,1.292729492592062535e+01
-4.102897315729907568e-01,1.267123764681948472e+01
-4.392329540595236725e-01,1.242068378121992289e+01
-4.708713661321975996e-01,1.217558902479448690e+01
-5.054332690078200407e-01,1.193592186377534681e+01
-5.431737532151241776e-01,1.170166558402472212e+01
-5.843766704166061254e-01,1.147282068392402010e+01
-6.293569204485904844e-01,1.124940777204963105e+01
-6.784630643267466343e-01,1.103147104709042914e+01
-7.320802765981300197e-01,1.081908247725900729e+01
-7.906336526058426184e-01,1.061234682019801490e+01
-8.545918878283665920e-01,1.041140765283320313e+01
-9.244713472675974986e-01,1.021645461464022020e+01
-1.000840542618893547e+00,1.002773210835821871e+01
-1.084325033295877372e+00,9.845549750403492340e+00
-1.175612763804537053e+00,9.670294920316074183e+00
-1.275459843795310411e+00,9.502447825780530266e+00
-1.384696767471743417e+00,9.342599578357164702e+00
-1.504235054706698937e+00,9.191473866160823292e+00
-1.635074275631612339e+00,9.049952914100268586e+00
-1.778309391537966633e+00,8.919108540025144194e+00
-1.935138304931152797e+00,8.800239245100142327e+00
-2.106869456941740548e+00,8.694914415830821142e+00
-2.294929236408552953e+00,8.605026857143927899e+00
-2.500868865858006718e+00,8.532855009658145917e+00
-2.726370297736510739e+00,8.481136311326297417e+00
-2.973250480056011114e+00,8.453153214721135456e+00
-3.243463122228997797e+00,8.452833321404050082e+00
-3.539096794870811635e+00,8.484864876718848592e+00
-3.862367814665886190e+00,8.554828383422256266e+00
-4.215605877654907019e+00,8.669344199651851213e+00
-4.601229790902993777e+00,8.836234488341291993e+00
-5.021709894027007515e+00,9.064695512159016033e+00
-5.479512844794600213e+00,9.365472665251960649e+00
-5.977023366976736085e+00,9.751025351781359873e+00
-6.516436350761470209e+00,1.023566132889279245e+01
-7.099611430858676187e+00,1.083560985853055669e+01
-7.727880998058068940e+00,1.156898946614668056e+01
-8.401801801886763954e+00,1.245560910143559497e+01
-9.120840330379701655e+00,1.351652157502055651e+01
-9.882983710397319044e+00,1.477322723464261323e+01
-1.068427197242535698e+01,1.624640824424511720e+01
-1.151825552170106626e+01,1.795406746126678499e+01
-1.237539517955536361e+01,1.990896357436834307e+01
-1.324244283745888850e+01,2.211529410198900081e+01
-1.410186963099283908e+01,2.456470216161827480e+01
-1.493144491587026401e+01,2.723189164092460857e+01
-1.570410917204067047e+01,3.007043365880982577e+01
-1.638831788276941381e+01,3.300970426348188624e+01
-1.694904520993453900e+01,3.595421757679302033e+01
-1.734960358726012331e+01,3.878674276519214459e+01
-1.755433510455123880e+01,4.137629642292090892e+01
-1.753205084037924166e+01,4.359119876000793425e+01
-1.725985152029585024e+01,4.531588161966233486e+01
-1.672671638525833515e+01,4.646840540519563945e+01
-1.593609671785625892e+01,4.701442061289624519e+01
-1.490680271818247249e+01,4.697343111365595547e+01
-1.367177931583383277e+01,4.641506514305599040e+01
-1.227486849052706575e+01,4.544611368405414709e+01
-1.076617936996564495e+01,4.419201932017237056e+01
-9.197022433032904232e+00,4.277790261176728848e+01
-7.615380395429873772e+00,4.131355704578275123e+01
-6.062609257696544240e+00,3.988473180244969996e+01
-4.571639763398559708e+00,3.855067293060837841e+01
-3.166561819164884994e+00,3.734630735320578054e+01
-1.863236933133334050e+00,3.628694646148009895e+01
-6.705155627312473499e-01,3.537369180011336312e+01
4.083102385696715242e-01,3.459837692638491546e+01
1.374079892396980140e+00,3.394750992414218160e+01
2.230512389207730095e+00,3.340512134847253378e+01
2.983190877680305331e+00,3.295465664604999745e+01
3.638788029898750498e+00,3.258013493564887142e+01
4.204505617986951549e+00,3.226679265898508930e+01
4.687689343176391965e+00,3.200139034943011040e+01
5.095578599271518350e+00,3.177231266812212951e+01
5.435155072954092503e+00,3.156954948858452781e+01
5.713060440230867343e+00,3.138461348215897573e+01
5.935560007023202189e+00,3.121042715575408621e+01
6.108535059637755005e+00,3.104119771905990532e+01
6.237491613426528581e+00,3.087228933342582238e+01
6.327577148348731306e+00,3.070009733988979761e+01
6.383599902187487629e+00,3.052192654847281972e+01
6.410047501729428276e+00,3.033587458400034720e+01
6.411103295351412434e+00,3.014072095079151126e+01
6.390659837131724252e+00,2.993582247417627684e+01
6.352329672878803457e+00,2.972101585210785402e+01
6.299453983919036659e+00,2.949652807699975909e+01
6.235109831007125791e+00,2.926289541737461519e+01
6.162116771174903640e+00,2.902089148057882184e+01
6.083043546460812578e+00,2.877146463756703554e+01
6.000215407180071736e+00,2.851568481488537188e+01
5.915722466688876580e+00,2.825469938357995403e+01
5.831429314273009368e+00,2.798969762938377315e+01
5.748985955290502936e+00,2.772188309323595234e+01
5.669840014027816899e+00,2.745245293603876391e+01
5.595250030539650865e+00,2.718258340786201188e+01
5.526299609473966257e+00,2.691342048418996313e+01
5.463912134907091378e+00,2.664607476060938751e+01
5.408865746886982073e+00,2.638161976082846039e+01
5.361808277959441149e+00,2.612109289910862486e+01
5.323271866308136424e+00,2.586549843612291255e+01
5.293686991307591683e+00,2.561581186775086749e+01
5.273395712814376246e+00,2.537298528231558947e+01
5.262663933664624594e+00,2.513795330829265140e+01
5.261692542658268579e+00,2.491163934847227779e+01
5.270627330629858776e+00,2.469496185636152319e+01
5.289567603591098788e+00,2.448884045585002767e+01
5.318573443564607928e+00,2.429420173620651369e+01
5.357671589313214966e+00,2.411198457219540714e+01
5.406859925818930712e+00,2.394314482464306337e+01
5.466110583516064381e+00,2.378865927139257508e+01
5.535371656613182978e+00,2.364952860354517128e+01
5.614567555213535677e+00,2.352677929848587368e+01
5.703598009372078614e+00,2.342146415077116828e+01
5.802335745835999425e+00,2.333466120599542748e+01
5.910622861235017567e+00,2.326747080299890058e+01
6.028265920245195808e+00,2.322101038842157905e+01
6.155029815166275675e+00,2.319640672747207333e+01
6.290630435934476239e+00,2.319478509955682100e+01
6.434726218415349308e+00,2.321725504187713440e+01
6.586908665491326254e+00,2.326489219431745070e+01
6.746691971548557376e+00,2.333871581243327142e+01
6.913501927911287481e+00,2.343966156111086363e+01
7.086664345707931467e+00,2.356854928988886400e+01
7.265393304208220826e+00,2.372604563335331918e+01
7.448779616674877424e+00,2.391262148800245768e+01
7.635780000903920062e+00,2.412850470105588485e+01
7.825207544996895415e+00,2.437362867453735760e+01
8.015724165616010310e+00,2.464757804198097446e+01
8.205835858678996786e+00,2.494953310935887458e+01
8.393891631041674017e+00,2.527821534859603858e+01
8.578087063182712413e+00,2.563183685839331005e+01
8.756473471564113709e+00,2.600805731205928240e+01
8.926973597568899521e+00,2.640395242542608401e+01
9.087404629545424939e+00,2.681599831170300163e+01
9.235509148965647341e+00,2.724007614402337296e+01
9.368994269043719569e+00,2.767150121832236920e+01
9.485578800488628559e+00,2.810507971078631329e+01
9.583047742408478342e+00,2.853519510129147818e+01
9.659312780039661206e+00,2.895592438926806977e+01
9.712476815581826628e+00,2.936118194010417426e+01
9.740899921764304636e+00,2.974488623621665084e+01
9.743263561416076968e+00,3.010114222208050094e+01
9.718629538582540306e+00,3.042442964820656570e+01
9.666490012249527197e+00,3.070978618224975421e+01
9.586805070681286622e+00,3.095297338099435080e+01
9.480024861607255104e+00,3.115061412302693356e+01
9.347094090278181611e+00,3.130029185262608848e+01
9.189437778718072991e+00,3.140060485709084404e+01
9.008928428867422511e+00,3.145117248294539536e+01
8.807836022977383550e+00,3.145259423842583146e+01
8.588763487411849695e+00,3.140636661069398627e+01
8.354571210829615069e+00,3.131476565349275987e+01
8.108294844013347102e+00,3.118070559718004375e+01
7.853060860636722040e+00,3.100758469886800839e+01
7.592004221793573038e+00,3.079912928640844072e+01
7.328192006678803772e+00,3.055924563662638249e+01
7.064556129645106708e+00,3.029188727208615717e+01
6.803837363660984572e+00,3.000094282409883206e+01
6.548541939528998768e+00,2.969014714178025827e+01
6.300911085138717560e+00,2.936301611073274032e+01
6.062903083349914901e+00,2.902280386786404875e+01
5.836186807351403161e+00,2.867247984760800961e+01
5.622145257905242666e+00,2.831472236844860291e+01
5.421887374075988753e+00,2.795192520289661786e+01
5.236266297338717735e+00,2.758621366857791202e+01
5.065902307803896498e+00,2.721946712090467102e+01
4.911208786242092117e+00,2.685334521362047866e+01
4.772419753057808300e+00,2.648931583484781527e+01
4.649617765799207270e+00,2.612868315817385323e+01
4.542761196336398299e+00,2.577261472831406763e+01
4.451710139781893005e+00,2.542216690595705941e+01
4.376250417633553269e+00,2.507830831850099784e+01
4.316115320505165442e+00,2.474194120491710081e+01
4.271004888084623197e+00,2.441392071256926144e+01
4.240602645390398884e+00,2.409507231314272602e+01
4.224589806670130621e+00,2.378620756621705468e+01
4.222657024242646884e+00,2.348813848394475912e+01
4.234513802638699254e+00,2.320169074856761782e+01
4.259895722110123906e+00,2.292771601387756419e+01
4.298569623391572669e+00,2.266710348789515095e+01
4.350336900663762663e+00,2.242079095076548612e+01
4.415035034764244415e+00,2.218977531126108715e+01
4.492537476216411640e+00,2.197512274804693178e+01
4.582751959634710381e+00,2.177797841760350295e+01
4.685617299244783318e+00,2.159957563815444459e+01
4.801098681137730750e+00,2.144124437621500334e+01
4.929181432835580523e+00,2.130441876717623018e+01
5.069863216140787721e+00,2.119064329123143864e+01
5.223144556544463413e+00,2.110157709865391951e+01
5.389017593390961203e+00,2.103899583221467040e+01
5.567452911653707481e+00,2.100479012872917650e+01
5.758384301242023717e+00,2.100095979747836239e+01
5.961691286629406505e+00,2.102960247443545683e+01
6.177179282548897810e+00,2.109289534568212332e+01
6.404557265823116907e+00,2.119306833441492088e+01
6.643412915427672871e+00,2.133236697405447657e+01
6.893185269966688900e+00,2.151300307482822660e+01
7.153135091950884039e+00,2.173709127337571090e+01
7.422313319897764217e+00,2.200656968717678552e+01
7.699528239868637769e+00,2.232310324291798764e+01
7.983312322965564256e+00,2.268796888540797596e+01
8.271890055577932443e+00,2.310192288104973102e+01
8.563148528737073661e+00,2.356505188111721694e+01
8.854613035204829785e+00,2.407661135672083574e+01
9.143430416891632717e+00,2.463485746488638028e+01
9.426363361780635941e+00,2.523688128289792587e+01
9.699799198927690824e+00,2.587845747523125084e+01
9.959776891665930165e+00,2.655392251229795164e+01
1.020203577548627827e+01,2.725610006265708662e+01
1.042208901434029578e+01,2.797629250257699596e+01
1.061532365491903995e+01,2.870435690923035565e+01
1.077712747766823043e+01,2.942888072874116645e+01
1.090304057970003271e+01,3.013746603603599894e+01
1.098892688326664135e+01,3.081712183944385330e+01
1.103115777393259300e+01,3.145475176008711671e+01
1.102679719382711987e+01,3.203771091850637731e+01
1.097377520802402451e+01,3.255439299524771712e+01
1.087103582403977065e+01,3.299479866801978289e+01
1.071864511214691262e+01,3.335103240471113395e+01
1.051784770748432152e+01,3.361767767501657289e+01
1.027106355489277156e+01,3.379201151213672460e+01
9.981821933123248058e+00,3.387403683938894972e+01
9.654635707841652703e+00,3.386633232967380991e+01
9.294824555648522946e+00,3.377374102978730264e+01
8.908300692904662199e+00,3.360293669531684912e+01
8.501333720605353861e+00,3.336191775763024481e+01
8.080312169720873072e+00,3.305948168200507808e+01
7.651518203473025359e+00,3.270472758558883442e+01
7.220929069935134947e+00,3.230662428270956354e+01
6.794054914119424637e+00,3.187366716329234606e+01
6.375818157897200855e+00,3.141363329289950457e+01
5.970475482518873278e+00,3.093343207988245425e+01
5.581579978140993603e+00,3.043904010574340191e+01
5.211978519449589342e+00,2.993550364398001307e+01
4.863837943815997988e+00,2.942699065177734141e+01
4.538693049565911686e+00,2.891687482678967669e+01
4.237509604461934032e+00,2.840783675534188646e+01
3.960756231866155108e+00,2.790197038926993400e+01
3.708480008483636237e+00,2.740088641837580496e+01
3.480381684832934752e+00,2.690580712241879269e+01
3.275887497515591384e+00,2.641764976427221612e+01
3.094215497969130979e+00,2.593709745475426942e+01
2.934435132229177068e+00,2.546465771274353429e+01
2.795519456248948487e+00,2.500070974993989736e+01
2.676389866974267395e+00,2.454554193678053053e+01
2.575953587312532989e+00,2.409938106112901934e+01
2.493134385102903305e+00,2.366241496664329702e+01
2.426897154897344144e+00,2.323481002631231007e+01
2.376267068024263018e+00,2.281672472241210414e+01
2.340344019542011544e+00,2.240832040404048797e+01
2.318313085671420026e+00,2.200977010082484142e+01
2.309451664408650462e+00,2.162126609955318557e+01
2.313133914760551857e+00,2.124302684538491803e+01
2.328833043532542391e+00,2.087530361227284459e+01
2.356121917989919989e+00,2.051838729672959261e+01
2.394672411586329375e+00,2.017261562201050751e+01
2.444253820641231201e+00,1.983838099239756048e+01
2.504730623713360860e+00,1.951613920564372506e+01
2.576059793068865122e+00,1.920641921198940238e+01
2.658287809110496003e+00,1.890983409692314154e+01
2.751547473499575514e+00,1.862709345863805765e+01
2.856054564199686840e+00,1.835901734659238471e+01
2.972104324762518512e+00,1.810655192123036983e+01
3.100067729609873979e+00,1.787078698287430001e+01
3.240387415420982187e+00,1.765297549547970135e+01
3.393573114463994234e+00,1.745455519273043876e+01
3.560196367188354305e+00,1.727717229277694955e+01
3.740884226976584515e+00,1.712270725485213063e+01
3.936311598070163509e+00,1.699330237475585648e+01
4.147191766979002381e+00,1.689139082269964121e+01
4.374264597228498808e+00,1.681972645897816676e+01
4.618281756906259083e+00,1.678141339973373647e+01
4.879988239160059749e+00,1.677993382286647872e+01
5.160099320443318760e+00,1.681917187678462611e+01
5.459271985533268534e+00,1.690343075579991705e+01
5.778069741743477650e+00,1.703743901275712957e+01
6.116919662395421398e+00,1.722634097925762120e+01
6.476060463966313741e+00,1.747566476430420934e+01
6.855480464401935592e+00,1.779125974675352140e+01
7.254844435655089185e+00,1.817919386610761379e+01
7.673408708978278980e+00,1.864559953556929273e+01
8.109924488534378639e+00,1.919645595545336647e+01
8.562530261621363437e+00,1.983729545272261063e+01
9.028635552613003767e+00,2.057282285440174974e+01
9.504800136036680058e+00,2.140644064541220715e+01
9.986615255363442856e+00,2.233967972993614737e+01
1.046859637527867548e+01,2.337154697841826589e+01
1.094410039750713182e+01,2.449781710788800382e+01
1.140528378744005877e+01,2.571031783294626294e+01
1.184312114526456128e+01,2.699628239088090709e+01
1.224750558483921736e+01,2.833786931839167167e+01
1.260745176415582947e+01,2.971197014667269087e+01
1.291141830179882710e+01,3.109043348971955112e+01
1.314775748749108786e+01,3.244081945432334635e+01
1.330528606493574451e+01,3.372775308809484329e+01
1.337395192414282263e+01,3.491486628899515665e+01
1.334554985942576444e+01,3.596721007910085888e+01
1.321441898059254427e+01,3.685390151986512564e+01
1.297804014922039073e+01,3.755067128782481944e+01
1.263744940602217959e+01,3.804193308924816819e+01
1.219739660900115474e+01,3.832203120652773265e+01
1.166620774889238632e+01,3.839544330266691929e+01
1.105535035835007562e+01,3.827589954671545769e+01
1.037874567180778307e+01,3.798457908485719514e+01
9.651908480690641667e+00,3.754770528521914486e+01
8.891017227962795033e+00,3.699393927920231562e+01
8.112018526940778074e+00,3.635195327996284220e+01
7.329853396724582026e+00,3.564846885743380511e+01
6.557863212562024202e+00,3.490690950109767954e+01
5.807399939826219715e+00,3.414668346135716348e+01
5.087635196149047800e+00,3.338301255982896976e+01
4.405540925172922506e+00,3.262716794551236177e+01
3.766002584647323737e+00,3.188696126179558021e+01
3.172022742902764758e+00,3.116735682931152951e+01
2.624976375007113560e+00,3.047110262350148702e+01
2.124886156939616910e+00,2.979931307994498013e+01
1.670694300477628236e+00,2.915196763130653679e+01
1.260515326613943277e+00,2.852831210575590859e+01
8.918607598188275087e-01,2.792716537935993060e+01
5.618317345380194894e-01,2.734714223419685908e+01
2.672789996183866923e-01,2.678680703109498040e+01
4.932030016343236234e-03,2.624477328755063610e+01
-2.284997909260207960e-01,2.571976293577405670e+01
-4.362503867639098143e-01,2.521063689537447772e+01
-6.214409509611424909e-01,2.471640624699211131e+01
-7.870411634431334624e-01,2.423623108596000009e+01
-9.358444712255835629e-01,2.376941223501846778e+01
-1.070454615053558101e+00,2.331537945494856245e+01
-1.193280970759122539e+00,2.287367860061000968e+01
-1.306540646404246386e+00,2.244395928491973535e+01
-1.412265618533534717e+00,2.202596398117109189e+01
-1.512313496109526367e+00,2.161951906109137056e+01
-1.608380767206898376e+00,2.122452798403618957e+01
-1.702017612423031068e+00,2.084096668137343045e+01
-1.794643562777407109e+00,2.046888108716300181e+01
-1.887563441776604511e+00,2.010838672686392314e+01
-1.981983164600546798e+00,1.975967027149247457e+01
-2.079025075183089655e+00,1.942299298201375279e+01
